timeSeriesDesc,geoLevelValueDesc,label,countsMales,countsPercentageMales,countsFemales,countsPercentageFemales,Province,District,Municipality,ReportType
Census 2022,Fetakgomo Tubatse,35-39,20283,3.5,22308,3.9,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsAgeGroups
Census 2022,Fetakgomo Tubatse,30-34,22403,3.9,24411,4.2,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsAgeGroups
Census 2022,Fetakgomo Tubatse,25-29,24024,4.2,26257,4.6,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsAgeGroups
Census 2022,Fetakgomo Tubatse,20-24,22049,3.8,22213,3.9,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsAgeGroups
Census 2022,Fetakgomo Tubatse,15-19,24846,4.3,23923,4.2,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsAgeGroups
Census 2022,Fetakgomo Tubatse,10-14,29162,5.1,28936,5.0,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsAgeGroups
Census 2022,Fetakgomo Tubatse,5-9,29685,5.2,30685,5.3,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsAgeGroups
Census 2022,Fetakgomo Tubatse,0-4,34792,6.0,34995,6.1,Limpopo,Sekhukhune,Fetakgomo Tubatse,DsAgeGroups
Census 2022,Makhuduthamaga,85+,648,0.2,2273,0.7,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,80-84,950,0.3,2002,0.6,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,75-79,1215,0.4,3744,1.1,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,70-74,2443,0.7,4253,1.2,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,65-69,3977,1.2,5715,1.7,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,60-64,5386,1.6,6840,2.0,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,55-59,5440,1.6,8265,2.4,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,50-54,6068,1.8,8268,2.4,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,45-49,6535,1.9,9576,2.8,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,40-44,7194,2.1,10340,3.0,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,35-39,8902,2.6,11956,3.5,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,30-34,10164,3.0,12441,3.7,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,25-29,11340,3.3,13237,3.9,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,20-24,11110,3.3,11392,3.3,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,15-19,15495,4.6,15209,4.5,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,10-14,19000,5.6,18947,5.6,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,5-9,18843,5.5,19076,5.6,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Makhuduthamaga,0-4,21055,6.2,21023,6.2,Limpopo,Sekhukhune,Makhuduthamaga,DsAgeGroups
Census 2022,Collins Chabane,85+,639,0.1,3383,0.8,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,80-84,1032,0.2,2503,0.6,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,75-79,1353,0.3,3665,0.8,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,70-74,2738,0.6,4058,0.9,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,65-69,4355,1.0,6520,1.5,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,60-64,5859,1.3,9085,2.0,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,55-59,6446,1.5,10492,2.4,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,50-54,6838,1.5,10541,2.4,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,45-49,8060,1.8,12484,2.8,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,40-44,8587,1.9,13999,3.2,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,35-39,10776,2.4,15237,3.4,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,30-34,12162,2.7,15715,3.5,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,25-29,14918,3.4,17910,4.0,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,20-24,17079,3.8,16855,3.8,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,15-19,21602,4.9,21294,4.8,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,10-14,25315,5.7,25443,5.7,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,5-9,25430,5.7,25684,5.8,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Collins Chabane,0-4,27921,6.3,27817,6.3,Limpopo,Vhembe,Collins Chabane,DsAgeGroups
Census 2022,Makhado,85+,983,0.2,5029,1.0,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,80-84,1200,0.2,2590,0.5,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,75-79,1630,0.3,3764,0.7,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,70-74,3105,0.6,4771,0.9,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,65-69,5016,1.0,7726,1.5,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,60-64,7285,1.5,10304,2.1,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,55-59,8861,1.8,12008,2.4,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,50-54,10033,2.0,12577,2.5,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,45-49,11534,2.3,14752,2.9,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,40-44,12580,2.5,15589,3.1,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,35-39,15391,3.1,17693,3.5,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,30-34,17824,3.5,18963,3.8,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,25-29,19901,4.0,21527,4.3,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,20-24,20644,4.1,19855,4.0,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,15-19,21428,4.3,20735,4.1,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,10-14,25167,5.0,25063,5.0,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,5-9,25111,5.0,25246,5.0,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Makhado,0-4,28521,5.7,27986,5.6,Limpopo,Vhembe,Makhado,DsAgeGroups
Census 2022,Musina,85+,142,0.1,522,0.4,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,80-84,156,0.1,285,0.2,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,75-79,238,0.2,400,0.3,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,70-74,418,0.3,658,0.5,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,65-69,698,0.5,965,0.7,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,60-64,1149,0.9,1569,1.2,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,55-59,1497,1.1,1723,1.3,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,50-54,2144,1.6,2273,1.7,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,45-49,2785,2.1,3162,2.4,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,40-44,3948,3.0,3898,3.0,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,35-39,5272,4.0,5062,3.9,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,30-34,6268,4.8,5704,4.4,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,25-29,8571,6.5,7874,6.0,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,20-24,8589,6.6,6032,4.6,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,15-19,7908,6.0,4999,3.8,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,10-14,6398,4.9,5219,4.0,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,5-9,5373,4.1,5595,4.3,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Musina,0-4,6657,5.1,6734,5.1,Limpopo,Vhembe,Musina,DsAgeGroups
Census 2022,Thulamela,85+,1073,0.2,5752,1.0,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,80-84,1112,0.2,2491,0.4,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,75-79,1616,0.3,3400,0.6,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,70-74,3339,0.6,5626,1.0,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,65-69,5040,0.9,7750,1.3,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,60-64,7535,1.3,11274,2.0,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,55-59,9685,1.7,13664,2.4,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,50-54,10522,1.8,14408,2.5,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,45-49,12162,2.1,16824,2.9,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,40-44,13619,2.4,17963,3.1,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,35-39,16531,2.9,20105,3.5,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,30-34,19665,3.4,22099,3.8,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,25-29,24500,4.3,26119,4.5,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,20-24,25218,4.4,24506,4.3,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,15-19,24679,4.3,24355,4.2,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,10-14,28755,5.0,28552,5.0,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,5-9,29540,5.1,29854,5.2,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Thulamela,0-4,33697,5.9,32891,5.7,Limpopo,Vhembe,Thulamela,DsAgeGroups
Census 2022,Bela-Bela,85+,106,0.2,220,0.3,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,80-84,282,0.4,380,0.6,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,75-79,444,0.7,684,1.1,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,70-74,578,0.9,804,1.2,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,65-69,865,1.3,1058,1.6,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,60-64,1092,1.7,1346,2.1,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,55-59,1169,1.8,1477,2.3,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,50-54,1430,2.2,1445,2.2,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,45-49,1576,2.5,1705,2.7,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,40-44,2149,3.3,2018,3.1,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,35-39,2719,4.2,2601,4.0,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,30-34,3021,4.7,2889,4.5,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,25-29,3293,5.1,3011,4.7,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,20-24,3044,4.7,2668,4.1,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,15-19,2427,3.8,2457,3.8,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,10-14,2629,4.1,2482,3.9,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,5-9,2354,3.7,2396,3.7,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Bela-Bela,0-4,2633,4.1,2855,4.4,Limpopo,Waterberg,Bela-Bela,DsAgeGroups
Census 2022,Lephalale,85+,135,0.1,445,0.4,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,80-84,209,0.2,403,0.3,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,75-79,305,0.2,586,0.5,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,70-74,679,0.5,805,0.6,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,65-69,1056,0.8,1451,1.2,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,60-64,1671,1.3,1704,1.4,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,55-59,2016,1.6,2414,1.9,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,50-54,2302,1.8,2376,1.9,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,45-49,2919,2.3,2793,2.2,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,40-44,4014,3.2,3550,2.8,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,35-39,5785,4.6,5022,4.0,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,30-34,6768,5.4,6169,4.9,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,25-29,6616,5.3,6440,5.1,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,20-24,5590,4.5,5616,4.5,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,15-19,4731,3.8,4601,3.7,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,10-14,5262,4.2,5284,4.2,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,5-9,5626,4.5,5737,4.6,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Lephalale,0-4,7071,5.6,7034,5.6,Limpopo,Waterberg,Lephalale,DsAgeGroups
Census 2022,Modimolle-Mookgophong,85+,340,0.3,502,0.4,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,80-84,633,0.5,832,0.6,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,75-79,1134,0.9,1477,1.1,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,70-74,1545,1.2,1895,1.5,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,65-69,1940,1.5,2412,1.9,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,60-64,2070,1.6,2327,1.8,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,55-59,2174,1.7,2644,2.0,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,50-54,2831,2.2,2961,2.3,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,45-49,3183,2.4,3285,2.5,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,40-44,4375,3.4,4114,3.2,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,35-39,5470,4.2,5055,3.9,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,30-34,5628,4.3,5389,4.1,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,25-29,6123,4.7,5551,4.3,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,20-24,6324,4.9,5559,4.3,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,15-19,4791,3.7,4896,3.8,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,10-14,5262,4.0,5195,4.0,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,5-9,5085,3.9,5055,3.9,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Modimolle-Mookgophong,0-4,6026,4.6,6010,4.6,Limpopo,Waterberg,Modimolle-Mookgophong,DsAgeGroups
Census 2022,Mogalakwena,85+,672,0.2,2415,0.6,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,80-84,1073,0.3,2620,0.7,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,75-79,1442,0.4,3264,0.9,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,70-74,2744,0.7,4377,1.2,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,65-69,4527,1.2,6545,1.7,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,60-64,6335,1.7,7551,2.0,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,55-59,6746,1.8,9144,2.4,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,50-54,7273,1.9,8300,2.2,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,45-49,8895,2.4,9844,2.6,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,40-44,10334,2.7,10699,2.8,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,35-39,12914,3.4,13032,3.4,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,30-34,14698,3.9,14996,4.0,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,25-29,15885,4.2,16550,4.4,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,20-24,14478,3.8,15146,4.0,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,15-19,15285,4.0,14888,3.9,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,10-14,18113,4.8,18431,4.9,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,5-9,18381,4.9,18850,5.0,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Mogalakwena,0-4,20730,5.5,21013,5.6,Limpopo,Waterberg,Mogalakwena,DsAgeGroups
Census 2022,Thabazimbi,85+,45,0.1,88,0.1,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,80-84,139,0.2,137,0.2,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,75-79,321,0.5,284,0.4,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,70-74,531,0.8,436,0.7,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,65-69,799,1.2,860,1.3,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,60-64,1083,1.7,1044,1.6,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,55-59,1396,2.1,1224,1.9,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,50-54,1798,2.8,1346,2.1,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,45-49,2350,3.6,1736,2.7,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,40-44,3540,5.4,2270,3.5,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,35-39,4254,6.5,3159,4.9,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,30-34,3899,6.0,3155,4.9,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,25-29,3528,5.4,3015,4.6,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,20-24,2772,4.3,2538,3.9,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,15-19,1863,2.9,1955,3.0,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,10-14,2039,3.1,2110,3.2,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,5-9,1969,3.0,2157,3.3,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Thabazimbi,0-4,2581,4.0,2618,4.0,Limpopo,Waterberg,Thabazimbi,DsAgeGroups
Census 2022,Bushbuckridge,85+,978,0.1,3604,0.5,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,80-84,1349,0.2,2879,0.4,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,75-79,1957,0.3,4250,0.6,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,70-74,3694,0.5,5793,0.8,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,65-69,6342,0.8,9880,1.3,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,60-64,8595,1.1,11397,1.5,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,55-59,10576,1.4,15290,2.0,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,50-54,12556,1.7,17312,2.3,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,45-49,15000,2.0,20158,2.7,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,40-44,17680,2.4,25007,3.3,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,35-39,22177,3.0,30953,4.1,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,30-34,25955,3.5,34490,4.6,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,25-29,29001,3.9,36358,4.8,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,20-24,30576,4.1,32820,4.4,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,15-19,35139,4.7,33923,4.5,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,10-14,39241,5.2,38764,5.2,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,5-9,37419,5.0,37868,5.0,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,Bushbuckridge,0-4,45057,6.0,46783,6.2,Mpumalanga,Ehlanzeni,Bushbuckridge,DsAgeGroups
Census 2022,City of Mbombela,85+,858,0.1,2241,0.3,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,80-84,1300,0.2,2401,0.3,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,75-79,2004,0.2,3302,0.4,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,70-74,3942,0.5,5366,0.7,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,65-69,6823,0.8,9261,1.1,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,60-64,9871,1.2,11153,1.4,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,55-59,13830,1.7,15894,1.9,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,50-54,16353,2.0,18160,2.2,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,45-49,22103,2.7,22067,2.7,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,40-44,26219,3.2,27747,3.4,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,35-39,34874,4.3,37999,4.6,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,30-34,37424,4.6,41339,5.0,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,25-29,38402,4.7,41971,5.1,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,20-24,36234,4.4,38108,4.7,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,15-19,31765,3.9,31784,3.9,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,10-14,36024,4.4,35889,4.4,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,5-9,35348,4.3,35727,4.4,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,City of Mbombela,0-4,42453,5.2,42677,5.2,Mpumalanga,Ehlanzeni,City of Mbombela,DsAgeGroups
Census 2022,Nkomazi,85+,639,0.1,1824,0.3,Mpumalanga,Ehlanzeni,Nkomazi,DsAgeGroups
